cust_id	cust_sex	age	visit_cnt	tot_spd	spd_per_visit	promo_share	morning	midday	evening	weekend	weekday	wz_spend_share
200100008649679 	1	44	43	4279.76	99.52925145	0.261738994	0.18693879	0.600785891	0.212041801	0.310645802	0.689120595	0.015445554
200100009436619 	2	25	11	1177.04	107.003651	0.419406562	0	0.28077145	0.718379683	0.268955228	0.730195905	0
200100006876136 	2	38	1	153	153	0.480769248	0	0.993506494	0	0	0.993506494	0
200100007895809 	2	26	5	318.5	63.6999939	0	0.092957743	0.667605643	0.236306729	0.274804391	0.722065718	0
200100001733091 	1	31	16	1460.3	91.26877594	0.103848505	0.092725652	0.214124419	0.692465565	0.289262984	0.710052652	0
200100008206333 	2	65	28	825.67	29.48821368	0.497152117	0.80976688	0.104636677	0.084386761	0.445643403	0.553146924	0.94267028
200100002168188 	1	28	27	6509.69	241.0997721	0.308100931	0.09561185	0.391294393	0.512940276	0.476108624	0.523737895	0
200100008885293 	1	31	2	170.6	85.30000305	0	0	0	0.994172494	0	0.994172494	0
200100008506111 	2	29	6	1163.2	193.8667196	0.417122022	0.126009279	0.697388763	0.175742999	0.325201848	0.673939245	0
200100009532351 		65	20	1134.13	56.70650635	0	0	0.094086132	0.905032871	0.282346484	0.716772506	0
200100010246868 		65	1	176.7	176.6999817	0.305084733	0	0.994372538	0	0	0.994372538	0
200100006510619 	1	37	30	3253.3	108.4433512	0.333263964	0	0.568878069	0.430814571	0.691392916	0.308299742	0.288616295
200100001334793 	2	35	14	4280.46	305.7470006	0.370357002	0	0.18049916	0.819267303	0.378399012	0.621367508	0
200100009329949 	1	65	3	124.8	41.59999593	0	0	0.420508746	0.571542129	0.265500801	0.726550074	0
200100009406043 	2	47	7	884.4	126.3428519	0.145115395	0	0.309690541	0.689180026	0.322340204	0.676530363	0
200100006417121 	1	44	1	213	213.0000153	0	0	0.995327102	0	0.995327102	0	0
200100009160277 	1	29	19	3546.89	186.678364	0.29180014	0	0.09371769	0.90600059	0.140928857	0.858789354	0
200100007484897 	2	40	13	1118.59	86.04539138	0.204330178	0.12227689	0.756428646	0.120401212	0.629426805	0.369679956	0
200100002255230 	1	65	20	5692.03	284.6014404	0.514769137	0.309329121	0.22181685	0.468678375	0.379622148	0.620202242	0
200100002098528 	2	30	23	1806.4	78.53915803	0.311522002	0.522795217	0.154973991	0.321677579	0.213400466	0.78604627	0
200100010239807 		65	2	122.1	61.05000305	0	0	0.359057656	0.632818867	0.359057656	0.632818867	0
200100009641648 	2	26	4	793.2	198.2999573	0	0	0	0.998740871	0	0.998740871	0
200100009345161 	2	43	14	546.2	39.01427787	0.912280699	0.039473684	0.14711257	0.811586195	0.25	0.748172431	0
200100009478582 	1	65	17	3139.5	184.6764849	0.224489796	0.053208086	0.587103934	0.35936953	0.176755272	0.822926268	0.424300504
200100009384919 	2	23	8	1141.47	142.6837463	0.42231947	0	0.232653807	0.766470843	0.294861111	0.704263566	0
200100008225706 	1	65	28	1838.4	65.65717861	0.375455666	0.81722297	0.086767426	0.095465915	0.40089157	0.598564741	0
200100009309267 	2	30	46	2108.93	45.84632409	0.1523825	0	0.111378093	0.715777236	0.372732686	0.626793249	0.127473625
200100009510913 	2	45	8	1207.42	150.9275208	0.649350665	0	0.404660617	0.594511857	0.404809565	0.594362857	0
200100006818370 	2	31	3	272.4	90.79999797	0	0	0	0.996342355	0.496708086	0.499634269	0
200100005386251 	2	65	94	4016.89	42.73285561	0.609180457	0.462683307	0.53706814	0	0.259581584	0.740169833	0.13677156
200100001448767 	2	44	15	2636.7	175.7799967	0.444029849	0	0.999620789	0	0.209349039	0.790271842	0.078185319
200100004708375 	1	32	8	908.98	113.6225052	1	0	0.626145675	0.372755467	0.626145675	0.372755467	0
200100004770398 	1	43	9	1635.57	181.7300347	0	0.145731636	0.714647163	0.139010252	0.137238257	0.862150728	0
200100009140746 	2	58	4	267.7	66.92499542	1	0.441384468	0.554893937	0	0.334573903	0.661704503	0
200100002379107 	1	47	35	3910.73	111.7351214	0.521923755	0.07556759	0.016488868	0.907688065	0.319160601	0.680583851	0
200100009220969 	2	65	30	5608.1	186.9366211	0.332518334	0	0.441692874	0.558128714	0.085450423	0.914371246	0
200100008773265 	1	48	56	9324.53	166.5094343	0.282428294	0.173313268	0.554713177	0.27186627	0.328892431	0.671000311	0.198512165
200100008086200 	2	62	11	1627.3	147.9364125	0.950595513	0	0.827058916	0.172326965	0.552662247	0.446723541	0
200100004705005 	2	24	16	2192.6	137.0375214	0.180674394	0	0	0.999543906	0.264542258	0.735001676	0
200100008027036 	2	48	150	6713.21	44.7547168	0.734707145	0.907555711	0.034492463	0.057802684	0.219831918	0.780018944	0.085516652
200100005039101 	2	65	22	3364.53	152.933161	0.07456652	0.230543172	0.123139582	0.646020025	0.158192	0.841510744	0
200100005468450 	2	34	9	1789.1	198.7889676	0	0	0.864029936	0.135411419	0.453326605	0.546114699	0
200100006810475 	2	35	22	2314.4	105.2000067	0.484615363	0.225447017	0.212187963	0.561933156	0.54292996	0.456638202	0.100598185
200100009377884 	1	39	2	273	136.5	0	0	0	0.996350365	0.265328484	0.731021909	0
200100002169011 	1	14	18	1594.96	88.60894097	0.467181451	0	0.137096163	0.86227715	0.499793217	0.499580162	0
200100003943992 	1	65	11	2175.4	197.7636497	1	0	0.308950558	0.690589996	0.650753533	0.348786992	0
200100001669613 	2	58	13	502.57	38.65922899	0.919512215	0.01211351	0.90964519	0.076255542	0.342752773	0.655261405	0
200100008431391 	1	48	2	202.9	101.4499969	0	0.995095635	0	0	0.158411005	0.836684629	0
200100003942936 	2	31	3	260.7	86.90000407	0	0	0.928544091	0.067634696	0.72220096	0.273977813	0
200100008208580 	2	65	5	537.3	107.4599976	0	0	0.072264534	0.925877773	0.144343301	0.853798971	0
200100002123638 	1	65	6	473.77	78.96166992	0.143854205	0	0.574572945	0.423320772	0.574572945	0.423320772	0
200100008011009 	2	28	4	234.4	58.59999466	0	0.665675386	0.330076461	0	0.046728973	0.949022938	0
200100007481059 	2	47	214	5424.35	25.34743036	0.276043427	0.084195522	0.393045854	0.488551056	0.348578567	0.651237473	0.086029602
200100009211982 	2	35	10	1113.18	111.3180298	0.232394366	0.141180088	0.835663945	0.022258525	0	0.999102588	0
200100007917400 	1	34	13	1015.2	78.09231802	0.49711645	0	0.106770326	0.892245616	0.38978547	0.609230472	0
200100009451163 	2	28	5	644.53	128.9060059	0.409395959	0	0.441389256	0.557061629	0.877883257	0.120567604	0.122070236
200100007937965 	2	62	7	1367.1	195.3000314	1	0.735034029	0.264235053	0	0.833857225	0.16541189	0
200100003945196 	2	65	11	601.2	54.65455211	0	0	0.07157091	0.92676855	0.428097043	0.57024243	0
100000299035629 	 	65	4	161.7	40.42499924	0	0	0	0.993853719	0.197295612	0.79655806	0
200100007928873 	2	50	14	1735.98	123.9986136	0.154371592	0.069833847	0.081578365	0.848012076	0.514663328	0.484760889	0
200100001236728 	1	45	22	8949.69	406.8040217	0.719314691	0.238070749	0.359444535	0.402372992	0.419433077	0.5804552	0
200100009273353 	1	45	6	864.65	144.1083374	0.669854092	0	0.998844799	0	0.035580198	0.963264614	0
200100009869630 		65	4	297.5	74.375	0.297830378	0.796649926	0.154438856	0.04556114	0	0.996649916	0
200100006712975 	1	29	11	529.3	48.11818626	0	0	0	0.99811439	0.059588914	0.938525408	0
200100008878536 	2	33	92	6305.99	68.54341988	0.663180281	0.192468689	0.549468805	0.257903912	0.273584925	0.72625654	0.024389495
200100007585574 	2	31	2	275.5	137.75	0.400000009	0	0	0.996383363	0	0.996383363	0
200100009446854 	2	28	2	240.2	120.0999908	0	0	0.995854063	0	0.340796022	0.65505801	0
200100010252668 		65	1	425.1	425.0999451	0	0	0.997653133	0	0	0.997653133	0
200100007950107 	1	61	8	727.3	90.91249084	0.154340827	0	0.52148839	0.47713855	0.191130049	0.807496974	0
200100007607412 	2	50	4	299.2	74.79999542	0	0	0.705862781	0.290806132	0.290806132	0.705862781	0
200100005331438 	2	32	10	1878.4	187.8400635	0.33020712	0	0.486059374	0.513408541	0.572576334	0.426891582	0
200100009866558 		65	10	902.2	90.22000732	0.155290113	0	0.360163868	0.638728958	0.269929142	0.728963751	0
200100001258529 	2	65	4	1283.1	320.7749939	0	0	0.828128685	0.171092607	0	0.999221339	0
200100006812858 	1	48	79	3004.24	38.02834813	0.34108042	0.737558512	0.114633136	0.147475783	0.390900698	0.608766956	0.056025487
200100009351731 	1	45	3	163	54.33332825	0	0	0	0.993902439	0.993902439	0	0
200100008148916 	2	46	19	2827.76	148.8294999	0.446065208	0.231762338	0.767530682	0.000353512	0.461495564	0.538151011	0
200100009641870 	2	65	19	1095.7	57.66841848	0.137781624	0.0262606	0.274003842	0.698823742	0.312938842	0.686149388	0
200100008502619 	1	32	5	420.8	84.15999756	0.724137986	0	0.25438598	0.743243265	0.550497875	0.447131369	0
200100009861550 		65	8	1428.7	178.5875397	0.46526509	0	0.422606121	0.576694431	0.576694431	0.422606121	0
200100008173024 	2	25	13	3227.22	248.2476901	0.294500369	0.067312638	0.055727303	0.876650304	0.280030484	0.719659748	0
200100006814091 	1	33	10	1649.6	164.9600342	0.173824125	0.119774627	0.400763365	0.478856195	0.371198328	0.628195832	0
200100007610276 	1	65	68	5768.86	84.83610983	0.154377591	0.09518429	0.151372831	0.753269723	0.238948624	0.76087821	0
200100008071283 		65	4	141.2	35.29999924	0	0	0.818565375	0.174402249	0	0.992967651	0
200100002238633 	1	65	22	1302.2	59.19091242	0.579648163	0.140423565	0.631752611	0.227056436	0.535911591	0.463321067	0
200100009422063 	1	30	7	779.22	111.3171561	0.358787228	0	0.122914057	0.875804234	0.493091674	0.505626598	0
200100006511284 	2	32	1	604.3	604.2999878	0.124418602	0	0	0.998347926	0.998347926	0	0
200100001673737 	1	53	22	7037.51	319.8869851	0.894999982	0.042906753	0.183155026	0.773796354	0.67575861	0.324099419	0
200100009208734 	2	28	12	1439.52	119.960022	0.38790034	0.026240523	0.556132497	0.416932752	0.25504676	0.744258919	0
200100007972001 	1	43	1	294.5	294.4999695	0	0	0	0.996615905	0.996615905	0	0
200100009327298 	1	65	19	588.9	30.99472849	0	0	0.014409223	0.983895575	0.401084965	0.597219884	0
200100005040620 	2	58	28	876.5	31.30357579	0.740198602	0.550131046	0.173162402	0.275566968	0.610039926	0.388820508	0.598899647
200100006824972 	2	40	4	849.7	212.4250031	0	0.415657725	0.39720232	0.185964507	0.68155639	0.317268143	0
200100007359921 	1	65	5	548.5	109.6999878	0.6226415	0.15250228	0.40855323	0.437124653	0.40855323	0.589626934	0
200100008483238 	2	27	4	2045.6	511.4001465	0.964501008	0	0.077640963	0.921870406	0	0.999511385	0
200100008836472 	2	33	4	349.8	87.44998932	0.215946855	0	0	0.997149373	0.533352327	0.463797002	0
200100008785147 	2	39	32	2794.82	87.33813477	0.547336482	0.18066259	0.495983339	0.322996514	0.370152642	0.629489768	0
200100009553873 	2	65	3	854.33	284.776652	0	0	0.998830932	0	0	0.998830932	0
200100009966398 		65	3	595.7	198.56663	0	0	0.302161895	0.696162221	0	0.998324116	0
200100001234126 	1	50	38	5642.09	148.4761513	0.035257459	0.044089235	0.753132152	0.202601373	0.7240169	0.275805827	0.317913476
200100007460429 	2	26	11	3863.5	351.2271618	0.595534931	0.080864277	0.301694953	0.544468909	0.145089924	0.854651326	0
200100001694699 	2	41	1	148.3	148.2999878	0	0	0.993302076	0	0	0.993302076	0
200100006392000 	1	63	65	14475.2	222.6956731	0.185436602	0.429151867	0.315457156	0.255322033	0.408980867	0.590950223	0.019875351
100000299027672 	 	65	4	405.25	101.3125	1	0	0.850215358	0.147323094	0.147323094	0.850215358	0
200100007375680 	1	65	10	1184.65	118.4650024	0.193719917	0.092742375	0.906414135	0	0	0.999156478	0
200100001776577 	2	35	10	1971.04	197.1040161	0.342000008	0.222054327	0.07866981	0.698768774	0.198322548	0.801170316	0
200100006416045 	1	65	2	549.8	274.8999329	0	0.721132905	0.277051582	0	0.998184459	0	0
200100005085269 	2	65	4	811.9	202.9750214	0.084033616	0.853487548	0.145282326	0	0.144175177	0.854594726	0
200100001229669 	2	33	3	468.1	156.033315	0	0	0.409294362	0.588573832	0	0.997868193	0
200100004665330 	2	44	7	1124.2	160.6000279	0.741935488	0	0	0.999111378	0.168147889	0.83096342	0
200100009589753 	2	34	1	144.8	144.8000031	0.136363639	0	0	0.99314129	0.99314129	0	0
200100010044824 		65	18	2594	144.1111247	0.494716626	0.628670495	0.370944149	0	0.167206179	0.832408594	0
200100008061220 	2	23	50	1795.71	35.91422607	0.589485832	0.020877048	0.327203604	0.651362771	0.30661041	0.692833017	0
200100009137534 	1	65	7	1357.65	193.949986	0.099367663	0.354395847	0.057336316	0.587531768	0.179222014	0.820041973	0
200100006442148 	1	47	4	401.3	100.3249969	0	0	0.318170529	0.679343764	0.61720112	0.380313211	0
200100009036504 	1	40	9	436.2	48.46666124	0.728395091	0	0.502973545	0.494739416	0.340347759	0.657365132	0
200100002238253 	2	65	19	2969.6	156.2947548	0.257795801	0.906517214	0	0.094694685	0	1	0
200100001768157 	2	44	37	2974.44	80.39027529	0.65653355	0.014518859	0.277481591	0.707663256	0.460435996	0.539227796	0
200100009177189 	2	35	8	731.34	91.41749573	0.162064818	0.056804217	0.500041005	0.441789323	0.448152535	0.550482062	0.209840527
200100007549598 	2	43	2	558.3	279.1499939	0.237001223	0	0	0.998212051	0	0.998212051	0
200100007611659 	1	63	100	8666.41	86.66414063	0.296958013	0.224161315	0.613022097	0.16270127	0.438354303	0.561530491	0
200100005031151 	2	34	5	1028.4	205.6800293	0	0.314746454	0.391295926	0.29298621	0.739945622	0.259082997	0
200100008150983 	1	65	4	225.7	56.42499924	0	0	0.776797567	0.21879135	0.779444196	0.216144688	0
200100001703337 	2	34	1	124.7	124.7000046	0	0	0	0.992044551	0	0.992044551	0
200100005360557 	2	47	13	892.92	68.68617131	0.434426257	0	0.360792907	0.638088459	0.094303746	0.904577603	0
200100009256597 	1	65	38	2565.4	67.51049805	0.159630605	0.048667384	0.473347827	0.477595031	0.632753966	0.366856241	0.007993198
200100009153864 	2	50	8	1933.5	241.6875763	0.509803912	0.155750865	0.623158439	0.220573782	0.749340902	0.250142184	0
200100002063543 	1	35	15	1880.87	125.3913981	0.321036565	0	0.139276355	0.860192324	0.41899812	0.580470526	0.756427779
200100007466371 	2	65	7	441.2	63.02856445	0	0	0.941429164	0.05630936	0.154907277	0.842831302	0
200100002002804 	2	32	1	225.2	225.2000122	0.247379455	0	0.995579133	0	0.995579133	0	0
200100010232776 		65	2	127.8	63.90000153	0	0	0	0.992236025	0	0.992236025	0
200100002115043 	2	65	15	1622.36	108.1573893	0.258127423	0	0.245724915	0.753659004	0.331965755	0.667418126	0
200100010197689 		65	9	816.4	90.71111382	0	0.143503812	0.699657512	0.155615369	0.394299037	0.604477609	0
200100006697701 	2	42	23	6197.03	269.4361838	0.289056463	0.066714638	0.246061653	0.687062348	0.239485379	0.760353221	0
200100009581598 	2	34	7	422.4	60.34285627	0	0	0	0.997638095	0.843174255	0.154463859	0
200100009005002 	1	25	10	1152	115.2000122	0.256410264	0	0	0.999132697	0.384995658	0.614137013	0
200100008458931 	1	34	3	530.7	176.8999837	0	0	0.584728272	0.413391025	0.413391025	0.584728272	0
200100004775382 	1	60	11	266.9	24.26363581	0	0.086599482	0.32922732	0.580440476	0.041060098	0.955207166	0
200100002403896 	1	27	13	2943.29	226.4069261	0.438758013	0.043440014	0.956220296	0	0.666031485	0.333628791	0
100000299034552 	 	65	3	602.23	200.7433065	0.331828444	0	0.49649384	0.501848417	0.798037198	0.200305047	0
200100001769813 	1	31	5	358.37	71.67399292	0	0	0.097949182	0.899268128	0.176336355	0.820880997	0
200100005083621 	2	65	9	1147.99	127.5544569	0.174874587	0.007832966	0.491475083	0.499821621	0.801042674	0.198087009	0
200100009886617 		65	7	1564.14	223.4486433	0.408102783	0.220453109	0.654446222	0.12446171	0.47593184	0.523429201	0
200100009409167 	2	65	7	321.8	45.97142247	1	0	0.996902012	0	0	0.996902012	0
200100001248827 	2	65	43	2183.1	50.76978675	0.845730885	0.232242125	0.694592924	0.0727073	0.507943877	0.491598381	0.752522062
200100006456752 	2	45	22	3309.61	150.4368675	0.349760383	0.172566376	0.654897447	0.172234118	0.867695005	0.132002853	0.416933649
200100010059403 		65	5	514.3	102.8599854	0.390128135	0.831748468	0	0.166310885	0.166310885	0.831748468	0
200100006862945 	1	37	39	4297.29	110.1869116	0.423618407	0.100293382	0.899474116	0	0.325315433	0.674452058	0.071282957
200100009168753 	1	32	7	496.9	70.98570033	0	0	0.480216929	0.517774635	0.389837334	0.608154231	0
200100008847347 	2	65	72	2825.56	39.24389988	0.449361772	0.362079769	0.382344632	0.255221921	0.441929447	0.557716939	0.444518177
200100010032012 		65	7	392.33	56.04714966	0.205479447	0	0.099407624	0.898049972	0.259781852	0.737675695	0
200100009346084 	1	43	30	4807.01	160.2335938	0.299290057	0.0559691	0.065307681	0.878515214	0.455531515	0.544260549	0
200100009464991 	1	44	59	8010.44	135.7702182	0.166892429	0.011583421	0.266593438	0.721698253	0.42359998	0.576275229	0
200100003848004 	2	42	4	515.2	128.8000031	0.252059308	0	0.820224688	0.177838034	0.067803175	0.930259532	1
200100009450627 	2	65	2	195	97.49999237	0	0	0.466836735	0.528061224	0.994897959	0	0
200100008701925 	1	26	7	521.2	74.4571446	0	0	0.587131424	0.41095366	0.202029883	0.796055156	0
200100010153403 		65	2	164.1	82.05000305	0	0	0.993943064	0	0	0.993943064	0
200100007629178 	2	65	12	792.6	66.04999288	0.896551766	0.080015123	0.463583637	0.455141158	0.134954649	0.863785309	0
200100005040095 	2	30	1	103.4	103.3999939	0	0	0	0.990421456	0.990421456	0	0
200100002011231 	2	41	35	3235.97	92.45625698	0.41685916	0.340278131	0.637540654	0.021872305	0.789256642	0.210434465	0.175307502
200100005074548 	1	30	4	813.99	203.4975433	0.090407175	0.263684176	0.149940509	0.585148278	0.735088796	0.263684176	0
200100009211738 	2	23	7	880.8	125.8285871	0	0.108187801	0.129621235	0.761056912	0.797459697	0.201406224	0
200100006765696 	1	65	74	4785.55	64.66955236	0.348018634	0.445805477	0.161139042	0.392846639	0.365461579	0.634329451	0
200100002138992 	2	65	23	2065.37	89.79872198	0.300639652	0	0.108741421	0.89077466	0.537803005	0.461713084	0
200100009350480 	1	54	2	97.3	48.65000153	0	0	0.134282811	0.85554421	0.134282811	0.85554421	0
200100001298823 	1	38	1	201.4	201.4000092	0	0	0	0.995059289	0	0.995059289	0
200100008144653 	1	34	56	1971.55	35.20625523	0.407769931	0.198981013	0.142607266	0.657904747	0.272895492	0.726597488	0
200100009598741 	2	65	5	195.6	39.12000122	0	0	0.356561566	0.638351964	0.368769063	0.626144467	0
200100006406869 	1	31	33	5025.84	152.2980587	0.206147502	0.129743556	0.326447671	0.543609999	0.395805397	0.603995817	0
200100010309086 		65	2	77.9	38.94999695	0	0	0.788339665	0.198986052	0.788339665	0.198986052	0
200100009186522 	2	24	11	1225.08	111.3709273	0.389076194	0.043635001	0.129029115	0.826520326	0.190591178	0.808593289	0
200100008062864 	1	65	1	191.5	191.4999847	0.205761323	0	0.994805195	0	0.994805195	0	0
200100002329397 	2	28	185	8861.87	47.9019848	0.323552376	0.220717238	0.065497912	0.713672185	0.340207719	0.659679589	0.059359928
200100002367845 	2	46	3	528.65	176.2166341	0.31230282	0	0.998111845	0	0.933729748	0.064382141	0
200100009606855 	2	65	5	263.5	52.7	0	0	0.091871453	0.904347872	0.996219282	0	0
200100001378147 	2	43	9	1934	214.8889974	0.874005308	0	0.432609834	0.566873433	0.432609834	0.566873433	0
200100009907553 		65	9	355.3	39.47776964	0	0	0.092337925	0.904855473	0.174010671	0.823182705	0
200100010067513 		65	5	457.1	91.42000122	0	0	0	0.997817004	0	0.997817004	0
200100001273714 	2	34	19	1681.2	88.48424008	0.209205024	0.317382	0.68202354	0	0	0.999405468	0
200100009587491 	1	33	9	625.78	69.53110758	0.212694416	0	0.538594037	0.459810458	0.357350243	0.641054277	0.087474654
200100009270394 	2	38	5	1031.98	206.3959717	0.501746201	0	0.405990477	0.593041479	0	0.999031927	0
200100006759667 	1	33	14	1763.7	125.9786115	0.968652037	0.193233969	0.487108291	0.319091037	0.404488026	0.594945306	0
200100008192164 	2	34	17	6409.72	377.042222	0.215466193	0	0.79860288	0.201241036	0.79860288	0.201241036	0
200100002374171 	1	28	3	239.4	79.79999797	0	0	0.470049901	0.525790334	0.525790334	0.470049901	0
200100007855696 	2	38	5	707.5	141.4999878	0	0	0.459421313	0.539167255	0.432180638	0.566407887	0
200100008787580 	1	35	9	1552.2	172.4667155	0.217494089	0	0.350630951	0.648725217	0.602626854	0.396729353	0
200100002333270 	1	42	35	6767.77	193.3649972	0.149286732	0.058415263	0.066718092	0.772100967	0.135371528	0.864481042	0.478568422
200100008758620 	1	61	67	8704.78	129.9220208	0.357916268	0.145420445	0.422843849	0.431620784	0.292138881	0.707746056	0.265654119
200100010034907 		65	66	5322	80.63643022	0.386688617	0.04253232	0.489258751	0.468020899	0.377788027	0.622023926	0
200100008826576 	2	26	34	2328.39	68.48209157	0.475159258	0.383435199	0.271796544	0.344339117	0.459519472	0.540051335	0.247724737
200100009634381 		65	6	555.33	92.55499268	0.154632806	0	0.441284884	0.556917731	0.067945288	0.930257348	0
200100009321383 	2	65	1	146.8	146.8000183	0	0	0	0.9932341	0.9932341	0	0
200100009435028 	1	25	2	133.04	66.52000427	0.44333126	0	0	0.992539541	0.992539541	0	0
200100008974682 	2	36	6	821.9	136.9833272	0.327272719	0	0.0810548	0.917730041	0.139749662	0.859035124	0
200100007921862 	2	60	9	936.99	104.1099989	0.132911385	0.121110041	0.600635423	0.277188459	0.369193725	0.629740198	1
200100006867605 	2	65	6	536.3	89.3833313	0	0.221477764	0.492648461	0.284012674	0.862460459	0.135678398	0
200100009760837 		65	4	320.1	80.02500153	0	0	0	0.9968858	0	0.9968858	0
200100006718226 	2	25	15	959.8	63.98665365	0.663461572	0.020607824	0.305162343	0.673188983	0.48386758	0.515091557	0.965014824
200100009953534 		65	5	620.21	124.04198	0	0	0	0.998390238	0.306015659	0.692374579	0
200100007833165 	2	33	1	344.8	344.7999878	0	0	0	0.997108155	0	0.997108155	0
200100006842022 	1	50	4	257.6	64.3999939	0	0	0.742072746	0.254060337	0	0.996133024	0
200100003876734 	1	65	19	536	28.2105231	0.392592607	0.388268156	0.564804447	0.045065178	0.05046555	0.947672185	1
200100009303737 	2	25	4	401.2	100.2999954	0.385103008	0	0	0.997513751	0.282197943	0.715315826	0
200100009404482 	2	65	3	338.6	112.8666585	0.420289892	0	0.042991755	0.954063587	0.042991755	0.954063587	0
200100009241946 	1	64	35	5728.02	163.6576172	1	0.127805455	0.499774824	0.372245182	0.547130226	0.452695224	0
200100009181121 	2	40	8	536.85	67.10623932	0.316666663	0.477549481	0	0.520591207	0.590963995	0.407176694	0
200100006530755 	2	30	8	1978.1	247.2626038	0.891335208	0	0.722803259	0.27669143	0.99949472	0	0
200100009860724 		65	11	4625.1	420.4635121	0	0	0.434599402	0.565184565	0.335963356	0.663820532	0
200100006429961 	2	53	24	3044.08	126.8366394	0.319327171	0.237662062	0.498509098	0.263500482	0.351182912	0.648488809	0
200100009979280 		65	1	309.6	309.6000061	0.24137931	0	0	0.996780425	0.996780425	0	0
200100002093154 	2	37	13	1114.81	85.75461989	0.855857594	0	0.559064684	0.440039052	0.459137282	0.539966453	0
200100009346044 	2	41	6	589.8	98.29998779	0	0.108835485	0.246106994	0.643364953	0.354942479	0.643364953	0
200100007610605 	2	34	63	2514.58	39.91398112	0.385767829	0.002345384	0.282598845	0.703050549	0.368877196	0.630725355	0
200100009118417 	2	31	10	1361.37	136.1370483	0.32959642	0.40654888	0.302781184	0.289935922	0.220498121	0.778767864	0
200100010013374 		65	17	6665.2	392.0705136	0.508287272	0.262653382	0.465092528	0.272104025	0.051273586	0.948576358	0
200100009706217 		65	2	207.8	103.9000015	0.110248451	0	0	0.995210728	0	0.995210728	0
200100009432883 	2	33	33	5892.91	178.5728871	0.368672367	0.052591563	0.298769362	0.648469243	0.197001627	0.802828479	0
200100008017464 	2	24	3	608.64	202.8799845	0.878931461	0	0	0.998359688	0.632406009	0.365953679	0
200100008763092 	2	26	21	3753.15	178.7213077	1	0	0.154335842	0.845397672	0.564322104	0.435411426	0
200100001643044 	1	62	7	509.4	72.7714059	0.307086603	0	0.038205327	0.959835425	0.579937276	0.418103416	0
200100009640673 	2	65	3	140.6	46.86667379	0	0	0	0.992937853	0.429378507	0.563559319	0
200100009259158 	2	47	4	518.69	129.6725006	0.528059497	0.266100931	0.313071276	0.418903569	0.998075776	0	0
200100007906348 	1	64	1	163	163	0	0	0	0.993902439	0	0.993902439	0
200100002430417 	2	23	3	287.6	95.8666687	0	0	0	0.996534997	0	0.996534997	0
200100010082957 		65	10	1740.2	174.0200684	0.099261695	0	0.214334922	0.785090639	0.408051866	0.591373712	0
200100007576729 	1	44	5	493.7	98.73999634	0.159793813	0.152213459	0.465736815	0.380028314	0.533858875	0.464119698	0
200100009390522 	1	27	15	2158.8	143.9200684	0	0	0.488841571	0.510695423	0.509862047	0.489674948	0
200100007529788 	2	34	2	144.8	72.40000153	0	0	0.533607692	0.459533598	0	0.99314129	0
200100009224096 	2	46	3	713	237.6667277	0	0	0	0.998599525	0	0.998599525	0
200100009024656 	2	65	3	242.3	80.7666626	0	0	0	0.995889848	0	0.995889848	0
200100005461132 	1	26	39	6002.67	153.9146259	0.365623019	0.067925007	0.710810655	0.221097722	0.316086139	0.683747337	0
200100008485327 	2	28	3	274.5	91.50001017	0.239837399	0	0	0.996370236	0.880943728	0.115426495	0
200100009387880 	2	65	3	242.66	80.8866628	0.418234456	0	0.247475984	0.748419858	0.582368841	0.413527017	0
200100007623422 	2	31	15	3350.95	223.3966634	0.208885858	0.004713674	0.111197946	0.883789949	0.421769388	0.577932206	0
200100008889747 	1	27	9	1276.6	141.844496	0.182403439	0	0.429085804	0.570131527	0.076158426	0.923058916	0
200100009418483 	2	37	10	1245.25	124.5250488	0.466567968	0	0	1	0.213801414	0.785396179	0
200100008741174 		65	7	1681.14	240.1628941	0.284403674	0.106733093	0.045418335	0.847254118	0.427431715	0.571973841	0
200100008752870 	1	43	18	3271.86	181.7699924	0.668167484	0.091577395	0.571072351	0.337044646	0.476830639	0.522863743	0
200100008746768 	1	44	14	573.5	40.96428571	0.460365876	0.068233248	0.057093123	0.872933091	0.267885107	0.730374249	0
200100009401968 	2	65	7	508.3	72.61428397	0	0.777734176	0.22030239	0	0.045945416	0.952091176	0
200100009024220 	2	65	7	450.3	64.32856533	0.399509793	0	0.200531802	0.797252377	0.312430764	0.685353415	0
200100009580538 	1	63	14	469.8	33.55714417	0	0.833899672	0.073916728	0.090059467	0.58644855	0.411427341	0.417595668
200100006401386 	1	65	10	1311.7	131.1700195	0	0.28734671	0.487925668	0.22396588	0.531271417	0.467966794	0
200100009112024 	1	62	41	8332.79	203.2387814	0.849261474	0.080155523	0.149955618	0.769768837	0.382628597	0.617251497	0
200100010084288 		65	6	252.8	42.13332876	0	0	0.271079585	0.724980334	0.028368797	0.967691166	0
200100008795395 	2	33	20	1933.4	96.67000732	0	0.024503721	0.374379599	0.600599649	0.333695177	0.66578774	0
200100008015917 	2	41	5	335.9	67.17998657	1	0	0	0.997031851	0.601068577	0.395963228	0
200100001681835 	1	58	59	6480.31	109.8356809	0.287716541	0.172637944	0.698744504	0.128463224	0.12255548	0.877290117	0.235698355
200100010077846 		65	3	198.5	66.16666667	0	0	0	0.994987393	0	0.994987393	0
200100008824155 	1	65	9	1491.7	165.7445204	0	0.031486566	0.378307713	0.589535712	0.465800156	0.533529835	0
